Century,Complement,Tense,Tense_Simplified,Reading,left,right,year,buinn,source,be,verb,Sub_BA,SuB,Excl
18,NA,PST-SBJ,NA,Anterior,"Vegvísarinn vor , eður Karattinn , sem hingað hafði fært oss , bauð , að vér skyldum dvelja hér um kyrrt , inn til þess hann","furstann vita , að vér komnir værum .",1745,NA,KLIM,væri búinn,að láta,NA,1,1
18,NA,PST,NA,Anterior,En þá,"ráðstefnuna og safna saman meiningunum , þá var forkastað þessu forslagi , svo sem það væri ógrundað , dárlegt , og landslýðnum skaðlegt ; því þeir meintu , að þetta mundi vekja mikinn óróa og óeining meðal þeirra konunglegu prinsa ;",1745,NA,KLIM,búið var,að halda,NA,1,1
18,NA,PRES,NA,Anterior,"Í þessu samkvæmi er allt gjörsamlega yfirvegað , sem að gagni er framsett eður aðfundið slíkum lagasetningi , annað hvert til að staðfesta hann eður ónýta , samþykkja eður forbetra , vana eður auka ; og þá lögvitringarnir","það rétt til og hreinskrifa , er það loksins sent furstanum til staðfestingar og undirskriftar áður en það er auglýst fyrir alþýðu  Þetta langa volk mun sýnast sumum hlægilegt .",1745,NA,KLIM,eru búnir,að laga,NA,1,1
18,NA,PRES,NA,Anterior,"Maður skal ei vera fljótt auðtrúa , hverki þá lastað er né lofað ; heldur á maður að láta sinn úrskurð bíða þangað til , að maður er fyrst",og rannsaka hlutinn rétt innvirðulega .,1745,NA,KLIM,(er fyrst) búinn,að gegnumskoða,NA,1,1
18,NA,PST,NA,Anterior,en þá hann var,"það sem honum hafði einu sinni skilist og úrskurðaði ekkert , fyrr en hann hafði sem fyllilegast yfirvegað það ; þá mátti með öllum rétti um hann segja , að hann hefði meira sýslað en tíu aðrir",1745,NA,KLIM,(var) búinn,að yfirvega,NA,1,1
18,NA,PST,NA,Anterior,"Eptir það menn höfðu sig mettað , og borð voru ofantekinn , óskaði furstinn að sjá minn vitnisburð ; og þá hann","hann sá
hann mig til fótanna",1745,NA,KLIM,(var) búinn,að lesa,NA,1,1
18,NA,PST,NA,Anterior,"Ég gekk til sængur , eftir það ég hafði meðtekið mitt embættesbréf og var orðinn siðvenjulegur hofhlaupari ; og þó ég væri gjörsamlega þreyttur , gat ég þó ei sofið mest alla þá nótt ; því ég gat ei slitið úr mínum þanka það hið ósæmilega embætti , sem mér","sýndist mér það í mesta máta ósæmilegt og óþolandi , að einn candidatus ministerii , og baccalaureus úr þeim stóra heimi , skyldi vera lítils virður hlaupari hér hjá undirheimabúum þessum .",1745,NA,KLIM,var búið,að veita,NA,0,1
18,NA,PRES,NA,Anterior,"Enginn má , undir lífsstraff , voga að gjöra útleggingar yfir það lögmál , sem einu sinni er opinberlega","svo sjálfræðinu eru meiri skorður settar í veraldlegum efnum , en í þeim andlegu .",1745,NA,KLIM,(er) búið,að staðfesta,NA,0,1
18,NA,PST,NA,Anterior,Þá nú,"mér allt þetta , var kallað á einhvern kiva , eður sekretera , sem mig skyldi teikna , ásamt öðrum nýkomnum candidatis , í þá bók , sem í voru rituð nöfn þeirra , sem verðugir voru að setjast til embætta .",1745,NA,KLIM,búið var,að tilkynna,NA,0,1
18,NA,NA,NA,Fixed,"Þótt nú að guðs föðurlig ást til mannkynsins sé jafnan búinn til að taka við syndaranum , nær hann snýr sér til yfirbótar , þá kann eg ekki að segja , að þess háttar manneskjum muni vera létt um afturhvarf , því guðs raust er mjög svo harðtöluð á móti þeim , er hann segir",NA,1720,NA,VIDALIN,NA,NA,NA,0,
19,NA,PST,NA,Anterior,"Svo hafði verið sent eftir bestu vinkonu Bjargar , sýslumannsekkjunni á Grund , næsta bæ við Stað , til þess að taka þátt í fögnuðinum yfir því að",Bjarna heilan heim eftir ferðavolkið .,1888,NA,VORDRAUMUR,búið var,að heimta,NA,1,
19,NA,PST,NA,Anterior,Þegar hann,"almæltra tíðinda úr höfuðstaðnum , fór hann að ganga um gólf og tala um hvað veðráttan hefði lengst af verið köld um vorið og hvað lífshagur hér á landi væri kaldranalega eintrjáningslegur",1888,NA,VORDRAUMUR,var búinn,að spyrja,NA,1,
19,NA,PST,NA,Anterior,Frú Anna hafði hreina og fallega rödd og þegar hún,"nokkur lög , hætti hún að syngja , og spilaði sönglaust á gítarinn eftir sínu höfði .",1888,NA,VORDRAUMUR,var búin,að syngja,NA,1,
19,NA,PST,NA,Anterior,Þegar hún,"rennigluggatjaldið fór hún að afklæða sig , en hætti svo allt í einu í miðju kafi ,
settist á stól við náttborðið , studdi hönd undir kinn og einblíndi fram fyrir sig .",1888,NA,VORDRAUMUR,var búin,að láta,NA,1,
19,NA,PST,NA,Anterior,það væri ógnarhægt að tala um skyldurækt þegar aðrir,"manni lífshreiður , svo maður þyrfti ekkert annað en að sitja þar eins og fugl á eggjum alla sína ævi og garga svo til vargsins fyrir utan , sem annað hvort ætti ill hreiður eða engin : ""  Skyldurækt , skyldurækt ! """,1888,NA,VORDRAUMUR,væru búnir,að búa,NA,1,
19,NA,PRES,NA,Anterior,"Tölum nú rólega um þetta allt , ég sé að þú ert eitthvað æstur í hug , kannske eitthvert þessa heims barn hafi reynt til að eitra þína guðelskandi sál , tölum nú rólega , dæm þú mig og okkar mál allt , elsku Bjarni minn , þegar","þínum dómi vil ég glaður hlíta , en verum báðir umfram allt hógværir eins og kristnum sæmir og fordómalausir gerðu svo vel , hérna eru ný egg úr hólmanum okkar .",1888,NA,VORDRAUMUR,er búinn,að tala,NA,1,
19,NA,PRES,NA,Anterior,"Hef ég nokkurt vald til að banna sóknarbörnum mínum að kjósa þig ? Og er það nú syndsamlegt , þó ég , eftir kosninguna taktu eftir , eftir að","hver sem kosinn verður og hver sem annars hefði orðið kosinn gefi sóknarbörnum mínum upp þessar lítilvægu skuldir , sem þeir standa í við mig ?",1888,NA,VORDRAUMUR,búið er,að kjósa,NA,1,
19,NA,PST,NA,Anterior,Hvað honum var rótt innanbrjósts eftir að hann,finna friðinn við sjálfan sig .,1888,NA,VORDRAUMUR,var búinn,að finna,NA,1,
19,NA,PST,NA,Anterior,"Honum fannst allt gott og göfugt í sál sinni vakna til nýs lífs , þegar hann","allar þessar óhreinu æsingar , sem hann hafði verið í seinasta sólarhringinn .",1888,NA,VORDRAUMUR,var búinn,að sigra,NA,1,
19,INF-ana,PST,PST,Anterior,Svo fór María á flakk og fór að hagræða Grími í rúminu ; hún lét kodda tvo undir herðarnar á honum svo hann sat upp við herðadýnu og sá yfir allt herbergið ; og þegar hún,"að því fór hún upp í rúmið sitt aftur , og Grímur lét aftur augun og lá nokkra stund kyrr svo hún hélt að hann væri sofnaður .",1888,NA,GRIMUR,var búin,NA,NA,1,
19,NA,PST,NA,Anterior,Og þegar kjósandinn,"Bjarna Sveinsson , þá sló prófasturinn tvö strik í kross með bláa blýantinum yfir alla blaðsíðuna .",1888,NA,VORDRAUMUR,var búinn,að kjósa,NA,1,
19,NA,PST,NA,Anterior,"Bjarni vildi ekki aðhyllast þá skoðun tengdaföður síns tilvonandi , að það væri loftslaginu að kenna , að menn hér á landi væru svona ; hann sagði , að þessi stirðleiki og framkvæmdardeyfð væri engu öðru að kenna en óánægjunni með allt og alla , sem væri orðin eðli manna hér , og væri komin af því , að menntunin og menningin",sér til rúms nema að hálfu leyti ; mönnum hefði furðanlega heppnast að læra það af útlendingum að gera miklar kröfur til lífsins,1888,NA,VORDRAUMUR,væri ekki búinn,að ryðja,NA,1,
19,NA,NA,NA,Anterior,""" Ég kýs tengdason prófastsins , hann og engan annan hana nú ég","er búinn að segja það margsegja það "" .",1888,NA,VORDRAUMUR,ég er búinn,að segja,NA,0,
19,NA,PST,NA,Anterior,"Á þetta féllust líka flestir , nema Ingvar í Vík sem","Hann sagði upp í opið geðið á prófastinum , að sér dytti ekki í hug að vinna það fyrir mannahylli , hver sem í hlut ætti , að kjósa sér þann sálusorgara , sem enginn þekkti að neinu .",1888,NA,VORDRAUMUR,búinn var,að sækja um,NA,0,
19,NA,PST,NA,Anterior,"Prófasturinn sjálfur og enginn annar var orsök í því , ef dóttir hans , og það slík dóttir , missti alla lífslukku sína . Hann",og opnaði svo gluggann og leit út á túnið og fram í hólmann .,1888,NA,VORDRAUMUR,var búinn,að klæða sig,NA,0,
19,NA,NA,NA,Finished,"Prófasturinn gamli sendi dreng á stað með bréfið og sagði lágt , en brosandi , við Bjarna : "" Nú er þá allt búið ? """,NA,1888,NA,VORDRAUMUR,NA,NA,NA,NA,
19,NA,NA,NA,Finished,"Syndin er einmitt eitt af skálkaskjólunum , sem menn skjótast í . Þeir telja sér trú um , að allt sé syndinni , meðfæddum breyskleika , erfðasyndinni , að kenna og þess vegna sé það eðlilegt og náttúrlegt , og þegar maður svo iðrist eftir verkið , einhvern tíma áður en maður deyr þá sé allt",NA,1888,NA,VORDRAUMUR,búið,NA,NA,NA,
19,NA,PRES,NA,Anterior,En nú skulum við snúa okkur að kvenfólkinu . Ég er varla,"búinn að sýna þig sýslumannsfrúnni okkar . Hún er amtmannsdóttir , eins og þú veist , hefur verið lengi í Kaupmannahöfn og meðal annars lært þar ýmsar óprestslegar kenningar , sem hún dregur enga dul á",1888,NA,VORDRAUMUR,(varla) búinn,að sýna,NA,NA,
19,NA,PST,NA,Anterior,"Hans Vöggur hafði verið vatnskarl í Reykjavík nær því svo lengi , sem menn mundu eftir . Og jafnlengi hafði hann raulað sömu vísuna með sama vísnalaginu fyrir munni sér , þegar hann",vatnið upp í föturnar sínar úr póstinum í Aðalstræti og var kominn á stað .,1883,NA,VOGGUR,var búinn,að pósta,NA,1,
19,NA,PRES,NA,Anterior,Þau hentu knetti á milli sín og höfðu mikið gaman af að grípa hann á lofti . Nú,"knettinum fjórum sinnum hvað eftir annað , en þú aldrei",1882,NA,TORFHILDUR,er ég búinn,að ná,NA,0,
19,NA,PST,NA,Anterior,"Sökum þess sváfu nokkrir af piltum í kirkjuloftinu , en fluttu jafnskjótt sem sýkinni var aflétt aftur inn í svefnhús skólans , nema þeir Daði og Illugi sváfu úti á kirkjulofti enn . Var oft","þeim að flytja inn , en það dróst .",1882,NA,TORFHILDUR,(var) búið,að segja,NA,0,
19,NA,PST,NA,Anterior,"Frá því að Daði kom í hópinn , bolaði hann nær gjörsamlega Ólafi út , því að jafnskjótt sem eitthvað var að reiðtygjum Vilborgar","því í lag , áður en Ólafur , svo knár sem hann var , var kominn af baki",1882,NA,TORFHILDUR,var (Daði) búinn,að koma,NA,0,
19,NA,PST,NA,Anterior,"Héldu þau síðan til tjalda biskups, og var þá ferðinni lokið í bráð",Guðmund Andrésson,1882,NA,TORFHILDUR,Var nú búið,að handtaka,NA,0,
19,NA,PRES,NA,Anterior,En ég er nærri því,"erindinu , "" sagði frúin "" og hví skyldi það ekki , þegar þú ferð að tala um dauðann ? """,1882,NA,TORFHILDUR,búin,að gleyma,NA,0,
19,NA,PST,NA,Anterior,""" Hví ferðu svo geyst , barn ? "" sagði biskup , er Ragnheiður litla vatt sér inn úr dyrunum og í fangið á föður sínum. Þú varst nærri",um koll fyrir mér blekbyttunni með ofboðinu,1882,NA,TORFHILDUR,(varst) búin,að velta,NA,0,
19,NA,PST,NA,Anterior,""" Vill Bjálki þá ekki koma ? "" Ég","herra höfuðsmaður , "" sagði biskup , "" að bóndi sá , er giftur var í dag , býður yðar að sitja veizlu sína í kvöld",1882,NA,TORFHILDUR,var (nærri) búinn,að gleyma,NA,0,
19,NA,PRES,NA,Anterior,"Þér kastið fjólunni, hún",sitt fegursta,1882,NA,TORFHILDUR,er (líka) búin,að lifa,NA,0,
19,PP,PRES,NA,Prepared,""" Eruð þér , herra biskup ,",ferðar...,1882,NA,TORFHILDUR,búinn til,NA,NA,NA,
19,NA,PRES-SBJ,NA,Anterior,"og fer yður sem sumum þeim , er alltaf lifa í fjárkláða og saltfiski , svo að þegar þeim verður illt , þá hugsa þeir að nú sé þeir","fjárkláðann , eður ef þeir tapa túmarki , þá dettur þeim í hug að slíkt muni hafa áhrif á saltfiskinn .",1861,NA,ORRUSTA,búnir,að fá,NA,1,
19,NA,PST,NA,Anterior,Létti Metternich eigi fyrr en hann var,úr Hjörleifi hverju einasta beini ; voru þau að þessu alla nóttina .,1861,NA,ORRUSTA,(var) búinn,að ná upp,NA,1,
19,NA,PST,NA,Anterior,En þá var Marmier,"hrútnum fyrir löngu því að hann gaf
Lamartine hrútinn í sumargjöf",1861,NA,ORRUSTA,var (Marmier) búinn,að lóga,NA,0,
19,No,PRES,NA,Finish,""" Hvaða skelfing ertu lengi , Evgenía "" , sagði Napóleon . Nú","""en það vantar axlabandahnapp í buxurnar þínar ;
ég ætla að festa hann á snöggvast",1861,NA,ORRUSTA,er (ég) búinn,NA,NA,0,
19,NA,PRES,NA,Anterior,"Þá kallaði Metternich niður í hauginn og mælti : "" Hvaða skelfing eruð þér lengi , keisari góður , eða hefir draugurinn drepið yður ? "" "" Nei "" , sagði keisarinn , "" en ég er búinn að drepa drauginn ;",drauginn,1861,NA,ORRUSTA,er búinn,að drepa,NA,0,
19,NA,PST,NA,Anterior,Þóttist Pútíphar nú vera,lengi,1861,NA,ORRUSTA,búinn,að vera,NA,0,
19,NA,NA,NA,við svo búið,"En er þessir hlutir ágerðust , þá sá Napóleon , að eigi mátti svo búið standa , og með því hann þóttist eiga sín að hefna , þá hugsar hann með sjálfum sér , að best muni vera að fara sjálfur og herja .",NA,1861,NA,ORRUSTA,NA,NA,NA,NA,
19,NA,NA,NA,við svo búið,"Nú sem Austurríkiskeisari heyrir herbresti og tröllkvennalæti vestur í heim , þá hyggur hann sem var , að Napóleon muni eigi láta við svo búið standa , og sér nú að eigi er til setu boðið .",NA,1861,NA,ORRUSTA,NA,NA,NA,NA,
19,NA,PRES,NA,Anterior,En þegar hann,"Jesú úr hjarta sínu , þá brýst þar inn flokkur óhreinna anda og syndsamlegra girnda , sem hrekja manninn á lastanna veg , þangað til myrkranna vald hefir algjörlega fengið yfirráð yfir honum og hann verður syndarinnar þræll .",1859,NA,HUGVEKJUR,er búinn,að reka,NA,1,
19,NA,PST,NA,Anterior,"Enn fremur var það oftraust á sjálfum sér , sem kom Pétri til að fylgja Jesú , eftir að","hann , jafnvel þó Jesús væri nýbúinn að vara hann með þessum orðum : "" Þangað sem ég fer , getur þú ekki fylgt mér að sinni "" .",1859,NA,HUGVEKJUR,búið var,að handtaka,NA,1,
19,NA,PST,NA,Anterior,Jesús,hið heilaga kvöldmáltíðar-sakrament,1859,NA,HUGVEKJUR,var (nú) búinn,að skipa,NA,0,
19,NA,PST,NA,Anterior,og (Jesús),"lærisveina sína með þeirri guðdómlegu skilnaðarræðu , sem lesa má hjá Jóhannesi guðspjallamanni í 15.-17. kapít.",1859,NA,HUGVEKJUR,(var) búinn,að kveðja,NA,0,
19,NA,PST,NA,Anterior,Nú var grasgarðspína frelsarans afstaðin ; hann,lærisveina sína með þessum orðum,1859,NA,HUGVEKJUR,(var nú) búinn,að vekja,NA,0,
19,NA,PRES,NA,Anterior,"og fyrr en þig varir , ert þú","að draga dám af þínum óguðlegu sessunautum , og endar með því að afneita frelsara þínum .",1859,NA,HUGVEKJUR,búinn,að draga dám,NA,0,
19,NA,PST,NA,Anterior,hann (Jesús),með þeim,1859,NA,HUGVEKJUR,var búinn,að biðjast fyrir,NA,0,
19,NA,PST-SBJ,NA,Anterior,"Ég vildi helst , að þú",því öllu saman og ég mætti hírast hérna í kofunum ; hafa skemmugreyið mitt út af fyrir mig ; nokkrar kindur í heyjum og afgjaldið af þessum fáu jarðaskikum ;,1850,NA,PILTUR,værir búinn,að taka við,NA,1,
19,NA,PST,NA,Anterior,Eftir að,"og borða , minntist Sigríður á , hvort ekki ætti að fara að spila ;",1850,NA,PILTUR,búið (var),að kveikja,NA,1,
19,NA,PRES-SBJ,NA,Anterior,ég held hún,niður úr sér öllum pæklinum,1850,NA,PILTUR,sé búin,að míga,NA,1,
19,NA,PST,NA,Anterior,"Um það leyti , sem Guðmundur","kaffið , víkur Ingveldur talinu til Bárðar",1850,NA,PILTUR,var búinn,að drekka,NA,1,
19,NA,PST,NA,Anterior,"Vinátta sú og ylur , sem verið hafði með þeim , á meðan þau voru börn","aðra stefnu í hjörtum þeirra og snúinn í heita og einlæga ást , er þau báru hvort til annars .",1850,NA,PILTUR,var (nú) búinn,að taka,NA,0,
19,NA,FUT,NA,Anterior,"Ormur kvað það ekki sæma , að menn erfðu slíkt lengi . Þá skal ég ekki","því í kvöld , sagði Ingveldur ,",1850,NA,PILTUR,skal ég ekki vera búinn,að gleyma,NA,0,
19,NA,NA,NA,svo búið,"Þá skyldi sýslumaður skera úr þrætunni , og var honum ritað af hreppstjórunum . Sýslumanni varð heldur ógreitt um svarið , en svo búið mátti ekki standa",NA,1850,NA,PILTUR,NA,NA,NA,NA,
19,NA,NA,NA,Prepared,"Sjávarbakkarnir voru líka rannsakaðir , og margar gryfjur grafnar einungis í þeim tilgangi ; og",NA,1835,NA,JONASEDLI.,væri búinn til,NA,NA,0,
20,INF,NF,NA,Anterior,Þarna hefur hún sennilega,hugmyndina,1985,NA,MARGSAGA,verið búinn,að fá,NA,1,
20,NA,PST,NA,Anterior,En strax þegar ég,"lauslega yfir yrkingar Gunnars varð mér
ljóst...",1985,NA,MARGSAGA,var búinn,að líta,NA,1,
20,NA,PST,NA,Anterior,Um leið og hann sleppti hönd hennar áttaði hann sig á því að hann var um leið,sundur það eina sem batt hann þessari konu sem hann fann að var að verða honum allt,1985,NA,MARGSAGA,var (um leið) búinn,að klippa,NA,1,
20,NA,PST,NA,Anterior,og um leið og,"upp í deginum byrjuðu skorkvikindin nudd , ískur og tíst .",1985,NA,SAGAN,búið var,að kveikja,NA,1,
20,NA,PRES,NA,Anterior,Rétt í þessu var ég að uppgötva að ég,fornbókasalnum,1985,NA,SAGAN,er búinn,að gleyma,NA,1,
20,NA,PRES,NA,Anterior,"vitandi að börn gera sig aldrei ánægð með hálfsannleik , rétti maður þeim enda eru þau fyrr en varir",alla trossuna .,1985,NA,SAGAN,búin,að rekja upp,NA,1,
20,No,PST,NA,Finished,Því næst reyndi ég að slá línuna með réttri fingrasetningu og leit ekki á blaðið fyrr en ég,NA,1985,NA,SAGAN,var búinn,NA,NA,1,
20,NA,PRES,NA,Anterior,Svo þegar konan í Útvarpinu er,"þeim hvernig veðrið verði , rísa þeir upp og fara aftur í vinnuna með áfylltan kaffibrúsa og fullt nestisbox af nýsmurðu brauði",1985,NA,SAGAN,búin,að segja,NA,1,
20,NA,PRES,NA,Anterior,"Þú skalt lesa þessa , þegar ég er",þessa hef ég Nútímann á valdi mínu,1985,NA,SAGAN,búinn,að lesa,NA,1,
20,NA,PST,NA,Anterior,Bylgju varð svo hverft við að hún var næstum,rímusnum .,1985,NA,SAGAN,(var næstum) búin,að velta um koll,NA,1,
20,NA,PST,NA,Anterior,Á endanum,allar áttir,1985,NA,MARGSAGA,var ég búinn,að missa,NA,0,
20,NA,PRES,NA,Anterior,Loks gæti ég svarað játandi þeirri spurningu sem brann á allra vörum,Pískó,1985,NA,MARGSAGA,Ertu búinn,að sjá,NA,0,
20,NA,PST,NA,Anterior,Ég,"að fara mér hægt um sumarið, vinna svo að þessu í rólegheitum yfir veturinn, en fara ekki að hjóla neitt fyrr en næsta vor",1985,NA,MARGSAGA,var búinn,að ákveða,NA,0,
20,No,PRES,NA,Finished,Pabbi ég,NA,1985,NA,SAGAN,er búinn !,NA,NA,0,
20,NA,PST,NA,Anterior,Ég var ekki fyrr,kellinguna mína en kotið fylltist af krógum,1985,NA,SAGAN,(var) búinn,að finna,NA,0,
20,NA,PST,NA,Anterior,Og svo var ég þá allt í einu kominn að útidyrunum hjá Rósu og,dyrabjöllunni..,1985,NA,MARGSAGA,búinn,að hringja,NA,0,
20,NA,PST,NA,Anterior,Hún var svo löngu,"skiljanlegt að ég kæmist ekkert, en henni væri samt ekkert illa við mig og ég ætti endilega að koma og vera góður vinur .",1985,NA,MARGSAGA,búinn,að gera mér,NA,0,
20,NA,PST,NA,Anterior,"Og ég hélt áfram . Alveg óstöðvandi , sagði frá lúmskum villum sem ég hefði fundið í því sem margir aðrir",og gefa imprímatúr .,1985,NA,MARGSAGA,voru búnir,að lesa,NA,0,
20,NA,PST,NA,Anterior,"Sjálfur var ég þá farinn að fást við skriftir , staðráðinn í að verða rithöfundur og",eina bók.,1985,NA,MARGSAGA,búinn,að gefa út,NA,0,
20,NA,PST,NA,Anterior,"Heit bylgja fagnaðar og stolts fór um vitund mína og kaffærði dómgreindarpjörurnar sem eftir voru , og áður en ég vissi til var",að teygja mig í bókina,1985,NA,MARGSAGA,(var) ég búinn,að teygja mig,NA,0,
20,NA,PRES,NA,Anterior,"Erna er til fara eins og Vetrarhjálpin , hver prjónaflíkin yfir annarri , sín úr hverri áttinni en í miðju kafi plastikpils. Hárið þykka svarta eins og hrafnsvængur",það allt af öðru megin,1985,NA,SAGAN,búið,að klippa,NA,0,
20,NA,PRES,NA,Anterior,""" Lestu þessa , ertu búinn",þessa,1985,NA,SAGAN,búinn,að lesa,NA,0,
20,NA,PST,NA,Anterior,"Slík sala á uppboði leiddi auk þess óhjákvæmilega til þess að hjólið fengi eiganda sem væri ekki á nokkurn hátt verðugri en til dæmis ég, sem var þó að minnsta kosti",um það í nokkra daga,1985,NA,MARGSAGA,"var (þó að minnsta
kosti) búinn",að hugsa,NA,0,
20,NA,PRES,NA,Anterior,Fólki sem,"Byltinguna býður maður ekki upp á röfl, sagði Eiríkur .",1985,NA,SAGAN,búið er,að framkvæma,NA,0,
20,NA,PST,NA,Anterior,Var,"frá draugalegu tungli uppi á veðurhimni þar sem ský streyma hraðbyri , úti skefur snjó og hjúfrar sig í görðum .",1985,NA,SAGAN,(ég) búinn,að segja,NA,0,
20,No,PRES,NA,Finish,Hringur bregst við reiður þegar hann á að fara að hátta og rennur upp fyrir honum að dagurinn,hann er ekki lengri en þetta,1985,NA,SAGAN,er búinn,NA,NA,NA,
